IT4023E	Data Visualization	2	3.5	0.6	NULL	TCNTT
IT4024	Mô hình hóa bằng automat	2	4	0.5	NULL	TCNTT
IT4025	Mật mã ứng dụng	3	5	0.7	NULL	TCNTT
IT4042	Trí tuệ nhân tạo	2	4	0.7	IT3930	TCNTT
IT4042E	Artificial Intelligence	2	3.5	0.5	NULL	TCNTT
IT4043E	Big Data Storage and Processing	3	5	0.5	NULL	TCNTT
IT4044	Trí tuệ nhân tạo	3	5.5	0.6	NULL	TCNTT
IT4060	Lập trình mạng	2	4.5	0.5	NULL	TCNTT
IT4062	Thực hành Lập trình mạng	2	4	0.6	NULL	TCNTT
IT4062E	Network Programming	2	3	0.5	IT3920	TCNTT
IT4063E	Introduction to Business Analytics	2	3.5	0.6	NULL	TCNTT
IT4079	Ngôn ngữ và phương pháp dịch	2	5	0.7	NULL	TCNTT
IT4082E	Software Engineering	2	4	0.7	NULL	TCNTT
IT4094	Xử lý ảnh	2	4	0.6	NULL	TCNTT
IT4110	Tính toán khoa học	3	4.5	0.7	NULL	TCNTT
IT4110E	Scientific computing	3	4	0.5	NULL	TCNTT
IT4130E	Parallel and Distributed Programming	3	6	0.5	NULL	TCNTT
IT4132	Lập trình hệ thống	2	4.5	0.7	NULL	TCNTT
IT4132E	System Program	2	3	0.7	NULL	TCNTT
IT4142E	Introduction to Data Science	2	3	0.6	NULL	TCNTT
IT4152	Kiến trúc phần mềm mạng	2	3	0.6	NULL	TCNTT
IT4152E	Network Software Architecture	2	4.5	0.7	IT3040	TCNTT
IT4162	Vi xử lý	2	3.5	0.6	NULL	TCNTT
IT4172	Xử lý tín hiệu	2	4	0.5	NULL	TCNTT
IT4172E	Signal processing	2	4	0.6	NULL	TCNTT
IT4174	Xử lý tín hiệu	3	5.5	0.6	NULL	TCNTT
IT4182	Thực hành xây dựng chương trình dịch	2	3	0.6	NULL	TCNTT
IT4182E	Compiler Construction Lab	2	3.5	0.7	NULL	TCNTT
IT4210	Hệ nhúng	3	4.5	0.7	NULL	TCNTT
IT4212	Hệ thống thời gian thực	2	4	0.5	NULL	TCNTT
IT4212E	Realtime System	2	4	0.7	NULL	TCNTT
IT4240	Quản trị dự án công nghệ thông tin	2	3.5	0.5	NULL	TCNTT
IT4242E	Machine Learning and Data Mining	2	4	0.6	NULL	TCNTT
IT4244	Quản trị dự án CNTT	2	4	0.5	NULL	TCNTT
IT4262	Bảo mật mạng máy tính	2	3.5	0.5	NULL	TCNTT
IT4262E	Network Security	2	4.5	0.7	NULL	TCNTT
IT4263	An ninh mạng	3	4	0.6	IT3090	TCNTT
IT4272	Hệ thống máy tính	2	5	0.5	NULL	TCNTT
IT4272E	Computer Systems	2	5	0.7	NULL	TCNTT
IT4304	An toàn thông tin	2	3	0.7	NULL	TCNTT
IT4312	Mô hình hóa dữ liệu	2	4	0.5	NULL	TCNTT
IT4324	An toàn trong giao dịch điện tử	2	4	0.6	NULL	TCNTT
IT4341	Hệ trợ giúp quyết định	2	4	0.5	NULL	TCNTT
IT4342E	Computer Vision	2	3	0.7	NULL	TCNTT
IT4343E	Computer Vision	3	5	0.6	NULL	TCNTT
IT4350	Kiến trúc các hệ thống thông tin và ứng dụng	3	5.5	0.7	NULL	TCNTT
IT4362	Kỹ nghệ tri thức	2	5	0.7	NULL	TCNTT
IT4364	Phân tích thiết kế hệ thống	3	5.5	0.7	NULL	TCNTT
IT4384	Phân tích và thiết kế hệ thống	2	4.5	0.7	NULL	TCNTT
IT4409	Công nghệ Web và dịch vụ trực tuyến	3	5.5	0.7	NULL	TCNTT
IT4421	Đồ án các công nghệ xây dựng HTTT	3	5	0.7	NULL	TCNTT
IT4422	Phát triển Hệ thống phần mềm doanh nghiệp	3	5	0.7	NULL	TCNTT
IT4423	Các kỹ thuật định vị và ứng dụng	2	5	0.6	NULL	TCNTT
IT4425	Phát triển phần mềm nhúng thông minh	2	5	0.5	NULL	TCNTT
IT4429	Công nghệ nhận dạng và tổng hợp tiếng nói	2	5	0.6	NULL	TCNTT
IT4431	Tin sinh học	2	4	0.7	NULL	TCNTT
IT4434	Đồ án các công nghệ xây dựng hệ thống thông tin	3	4.5	0.6	NULL	TCNTT
IT4435	Chuyên đề	2	4.5	0.7	NULL	TCNTT
IT4441	Giao diện và trải nghiệm người dùng	3	6	0.6	NULL	TCNTT
IT4442	Giao diện người dùng	2	4.5	0.7	NULL	TCNTT
IT4470	Đồ họa và hiện thực ảo	3	5	0.7	NULL	TCNTT
IT4480	Làm việc nhóm và kỹ năng giao tiếp	2	4	0.5	IT3283	TCNTT
IT4490	Thiết kế và xây dựng phần mềm	3	4.5	0.7	NULL	TCNTT
IT4492	Lập trình cấu trúc	2	3.5	0.5	NULL	TCNTT
IT4492E	Structured Programming	2	3	0.6	NULL	TCNTT
IT4501	Đảm bảo chất lượng Phần mềm	2	4	0.6	NULL	TCNTT
IT4527	Blockchain và ứng dụng	2	3	0.7	NULL	TCNTT
IT4536	Mẫu thiết kế phần mềm	2	4.5	0.7	NULL	TCNTT
IT4542	Quản trị phát triển phần mềm	2	4	0.6	NULL	TCNTT
IT4542E	Management of Software Development	2	3.5	0.7	NULL	TCNTT
IT4552	Thực hành Lập trình Web	2	4	0.6	NULL	TCNTT
IT4552E	Web Programming	2	3.5	0.7	NULL	TCNTT
IT4592E	Information Theory	2	4	0.5	NULL	TCNTT
IT4593	Nhập môn kỹ thuật truyền thông	2	5	0.6	NULL	TCNTT
IT4593E	Introduction to Communication Enginieering	2	4.5	0.7	NULL	TCNTT
IT4594	Lý thuyết thông tin và truyền thông số	3	5	0.5	NULL	TCNTT
IT4611	Các hệ thống phân tán và ứng dụng	2	3.5	0.5	NULL	TCNTT
IT4612	Hệ phân tán	2	5	0.7	NULL	TCNTT
IT4612E	Distributed System	2	4	0.5	NULL	TCNTT
IT4613	Hệ gợi ý	3	5.5	0.7	NULL	TCNTT
IT4614	Các hệ phân tán	2	5	0.7	NULL	TCNTT
IT4622	Mã hóa dữ liệu đa phương tiện	2	4.5	0.5	NULL	TCNTT
IT4651	Thiết kế và triển khai mạng IP	3	5	0.5	NULL	TCNTT
IT4652	Mạng Internet	2	3	0.6	NULL	TCNTT
IT4652E	Internetworking	2	5	0.6	IT3292	TCNTT
IT4653	Học sâu và ứng dụng	2	3	0.5	NULL	TCNTT
IT4663	Tối ưu lập kế hoạch	3	5	0.5	NULL	TCNTT
IT4670	Đánh giá hiệu năng mạng	2	4.5	0.7	NULL	TCNTT
IT4681	Truyền thông đa phương tiện	3	5	0.6	NULL	TCNTT
IT4682	Truyền thông đa phương tiện	2	4	0.5	NULL	TCNTT
IT4682E	Multimedia Communication	2	4	0.5	NULL	TCNTT
IT4694	Mạng số và truyền dữ liệu	3	5.5	0.7	IT4062	TCNTT
IT4711	Đồ án môn học chuyên ngành TTM	2	4	0.7	NULL	TCNTT
IT4735	IoT và ứng dụng	2	3.5	0.6	NULL	TCNTT
IT4772	Xử lý ngôn ngữ tự nhiên	3	4.5	0.5	NULL	TCNTT
IT4772E	Natural Language Processing	3	4.5	0.5	NULL	TCNTT
IT4785	Phát triển ứng dụng cho thiết bị di động	2	3.5	0.5	NULL	TCNTT
IT4788	Phát triển ứng dụng đa nền tảng	3	6	0.5	IT4785	TCNTT
IT4797	Đồ án hệ nhúng	3	6	0.7	NULL	TCNTT
IT4815	Quản trị mạng	2	4	0.6	NULL	TCNTT
IT4818	Phân tích nghiệp vụ thông minh	2	3.5	0.6	NULL	TCNTT
IT4830	Phòng chống tấn công mạng	3	5.5	0.7	NULL	TCNTT
IT4831	Phòng chống tấn công mạng	2	3.5	0.5	NULL	TCNTT
IT4863	Tìm kiếm thông tin	3	5	0.5	NULL	TCNTT
IT4868	Khai phá Web	3	6	0.5	IT4785	TCNTT
IT4868E	Web Mining	3	6	0.7	NULL	TCNTT
IT4885	Mô hình và thuật toán Internet phổ biến	3	5	0.6	NULL	TCNTT
IT4898	Multimedia, trò chơi và các hệ thống giải trí	2	4.5	0.6	NULL	TCNTT
IT4906	Tính toán tiến hóa	3	5	0.5	NULL	TCNTT
IT4911	Đồ án môn học (Thiết kế hệ thống ATTT)	3	6	0.7	NULL	TCNTT
IT4922	Mạng thế hệ sau	2	4	0.6	NULL	TCNTT
IT4930	Nhập môn Khoa học dữ liệu	2	5	0.6	NULL	TCNTT
IT4931	Lưu trữ và xử lý dữ liệu lớn	3	5	0.5	NULL	TCNTT
IT4935	Tương thích điện từ	1	2.5	0.7	NULL	TCNTT
IT4940	Project 3	3	4.5	0.7	NULL	TCNTT
IT4944	Hệ điều hành và quản trị mạng Linux theo chuẩn kỹ năng ITSS	2	3.5	0.5	NULL	TCNTT
IT4944E	ITSS Linux System and Network Management	2	4	0.6	IT4711	TCNTT
IT4945	Phát triển phần mềm theo chuẩn kỹ năng ITSS	2	3	0.5	NULL	TCNTT
IT4945E	ITSS Software Development	2	3.5	0.6	NULL	TCNTT
IT4946	Linux hệ nhúng theo chuẩn kỹ năng ITSS	2	3.5	0.5	NULL	TCNTT
IT4946E	ITSS Embedded Linux	2	4	0.7	NULL	TCNTT
IT4947	Quản trị dự án hệ nhúng theo chuẩn kỹ năng ITSS	2	4.5	0.5	NULL	TCNTT
IT4947E	ITSS Project Management for Embedded System	2	4	0.7	NULL	TCNTT
IT4948	Thực tập công nghiệp	2	4	0.5	NULL	TCNTT
IT4991	Thực tập kỹ thuật	2	5	0.6	NULL	TCNTT
IT4991E	Internship	2	4	0.6	NULL	TCNTT
IT4993	Đồ án nghiên cứu Cử nhân (CTTN CNTT)	8	11	0.5	IT4182	TCNTT
IT4995	Đồ án tốt nghiệp cử nhân	6	8.5	0.7	NULL	TCNTT
IT4997	Đồ án tốt nghiệp cử nhân	6	7.5	0.6	NULL	TCNTT
IT4998	Đồ án nghiên cứu Cử nhân (Khoa học máy tính)	8	9	0.6	NULL	TCNTT
IT4999	Đồ án nghiên cứu Cử nhân (Kỹ thuật máy tính)	8	10	0.6	NULL	TCNTT
IT5001	Thực tập kỹ sư	3	5	0.6	NULL	TCNTT
IT5005	Đồ án thiết kế Hệ thống thông tin	3	5	0.6	NULL	TCNTT
IT5006	Đồ án thiết kế Công nghệ phần mềm	3	4.5	0.5	NULL	TCNTT
IT5007	Đồ án thiết kế Kỹ thuật máy tính	3	5.5	0.5	IT2000	TCNTT
IT5021	Nghiên cứu tốt nghiệp 1	2	4	0.6	NULL	TCNTT
IT5021E	Graduation Research 1	3	5	0.7	NULL	TCNTT
IT5022	Nghiên cứu tốt nghiệp 2	2	4.5	0.5	IT4492	TCNTT
IT5022E	Graduation Research 2	3	5.5	0.5	NULL	TCNTT
IT5023E	Graduation Research 1	2	4	0.5	NULL	TCNTT
IT5030	Nghiên cứu tốt nghiệp 3	2	4	0.7	NULL	TCNTT
IT5030E	Graduation research 3	3	5	0.6	NULL	TCNTT
IT5120	Đồ án tốt nghiệp	9	12	0.5	NULL	TCNTT
IT5120E	Thesis	9	11.5	0.6	NULL	TCNTT
IT5130	Đồ án tốt nghiệp Kỹ sư	1	2.5	0.5	NULL	TCNTT
IT5140	Đồ án kỹ sư	9	11	0.7	NULL	TCNTT
IT5150	Đồ án kỹ sư	9	11	0.7	NULL	TCNTT
IT5210	Đồ án tốt nghiệp kỹ sư (KHMT)	1	2.5	0.6	NULL	TCNTT
IT5220	Đồ án tốt nghiệp kỹ sư (KTMT)	1	3	0.5	IT4362	TCNTT
IT5230	Đồ án tốt nghiệp kỹ sư (HTTT)	1	3.5	0.7	NULL	TCNTT
IT5240	Đồ án tốt nghiệp kỹ sư (KTPM)	1	2.5	0.5	NULL	TCNTT
IT5250	Đồ án tốt nghiệp kỹ sư (TTM)	1	2	0.5	NULL	TCNTT
IT5260	Đồ án tốt nghiệp kỹ sư (ATTT)	1	3	0.7	NULL	TCNTT
IT5310	Các công nghệ truyền thông cho IoT	3	4.5	0.6	NULL	TCNTT
IT5334	Hệ thống thông tin địa lý	3	4	0.5	NULL	TCNTT
IT5384	Lưu trữ và phân tích dữ liệu lớn	3	5	0.6	NULL	TCNTT
IT5390	Web ngữ nghĩa	3	6	0.7	NULL	TCNTT
IT5409	Thị giác máy tính	3	5	0.6	NULL	TCNTT
IT5419	Tích hợp Hệ thống thông tin	3	5	0.6	NULL	TCNTT
IT5420	Tích hợp dữ liệu	3	5	0.6	NULL	TCNTT
IT5425	Quản trị dữ liệu và trực quan hóa	2	4.5	0.6	NULL	TCNTT
IT5904	Đồ án tốt nghiệp	1	2	0.7	NULL	TCNTT
JP1132	Tiếng Nhật 3	3	6	0.6	NULL	TCNTT
JP1134	Tiếng Nhật 3	4	6	0.5	NULL	TDDT
JP2111	Tiếng Nhật 4	3	6	0.6	NULL	TCNTT
JP2112	Tiếng Nhật 4	3	6	0.6	NULL	TDDT
JP2113	Tiếng Nhật 4	4	6	0.6	NULL	TDDT
JP2123	Tiếng Nhật 5	4	5.5	0.5	NULL	TDDT
JP2124	Tiếng Nhật 6	4	6.5	0.7	NULL	TDDT
JP2125	Tiếng Nhật 7	3	5.5	0.7	NULL	TDDT
JP2126	Tiếng Nhật 5	2	3	0.7	NULL	TCNTT
JP2131	Tiếng Nhật 6	4	5.5	0.5	NULL	TCNTT
JP2210	Tiếng Nhật 7	2	4	0.5	NULL	TCNTT
JP2220	Tiếng Nhật 8	1	2	0.7	NULL	TCNTT
JP3110	Tiếng Nhật chuyên ngành 1	2	4.5	0.6	JP2124	TCNTT
JP3120	Tiếng Nhật chuyên ngành 2	2	3	0.7	NULL	TCNTT
JP3130	Tiếng Nhật chuyên ngành 3	2	3	0.5	JP2131	TCNTT
ME2000	Nhập môn kỹ thuật cơ khí	3	6	0.5	NULL	TCK
ME2002	Nhập môn cơ điện tử	3	5	0.5	NULL	TCK
ME2011	Đồ họa kỹ thuật I	3	4	0.6	NULL	TCK
ME2015	Đồ họa kỹ thuật cơ bản	3	5.5	0.5	NULL	TCK
ME2016	Vẽ kỹ thuật 1	2	3	0.6	NULL	TCK
ME2020	Vẽ kỹ thuật	2	4	0.6	NULL	TCK
ME2021	Technical Writing and Presentation	3	4.5	0.7	NULL	TCK
ME2026	Vẽ kỹ thuật 	2	4	0.5	NULL	TCK
ME2030	Cơ khí đại cương	2	5	0.6	NULL	TCK
ME2031	Cơ học đại cương và cơ học các MTLT	3	5	0.5	NULL	TCK
ME2040	Cơ học kỹ thuật	3	5.5	0.7	NULL	TCK
ME2100	Nhập môn cơ điện tử	3	5	0.5	ME2002	TCK
ME2101	Sức bền vật liệu I	2	3	0.7	NULL	TCK
ME2102	Sức bền vật liệu	2	4	0.6	NULL	TCK
ME2112	Cơ học kỹ thuật 1	2	3	0.7	NULL	TCK
ME2115	Vẽ kỹ thuật trên máy tính	2	5	0.5	NULL	TCK
ME2201	Đồ họa kỹ thuật II	2	4.5	0.5	NULL	TCK
ME2202	Sức bền vật liệu II	2	4	0.7	NULL	TCK
ME2203	Nguyên lý máy	2	5	0.7	ME2202	TCK
ME2211	Cơ học kỹ thuật II	3	5	0.5	NULL	TCK
ME3026	Động học	3	5.5	0.7	NULL	TCK
ME3031	Công nghệ chế tạo máy	3	5.5	0.7	NULL	TCK
ME3036	Thực tập xưởng	2	5	0.5	NULL	TCK
ME3040	Sức bền vật liệu I	2	5	0.7	NULL	TCK
ME3041	Sức bền vật liệu	3	4.5	0.5	NULL	TCK
ME3046	Sức bền vật liệu	4	5	0.6	ME2112	TCK
ME3056	Đo lường và dụng cụ đo	3	4.5	0.7	NULL	TCK
ME3060	Nguyên lý máy	3	5.5	0.5	NULL	TCK
ME3066	Đồ án thiết kế I	3	4	0.6	NULL	TCK
ME3072	Kỹ thuật đo	2	3.5	0.6	NULL	TCK
ME3076	Thiết kế cơ khí	3	4	0.5	NULL	TCK
ME3086	Công nghệ chế tạo máy	4	5	0.5	NULL	TCK
ME3096	CAD/CAM và CNC	2	3.5	0.6	NULL	TCK
ME3101	Chi tiết máy	2	4	0.5	NULL	TCK
ME3102	Nguyên lý gia công vật liệu	2	4	0.6	NULL	TCK
ME3103	Dung sai lắp ghép và Kỹ thuật đo	3	6	0.5	NULL	TCK
ME3104	Chế tạo phôi	2	4	0.7	ME2112	TCK
ME3123	Thiết kế mỹ thuật công nghiệp	2	5	0.7	NULL	TCK
ME3124	Thiết kế quảng bá sản phẩm	2	3.5	0.6	NULL	TCK
ME3150	Thực tập cơ khí	2	4	0.7	NULL	TCK
ME3171	Công nghệ chế tạo máy	3	5.5	0.6	NULL	TCK
ME3178	Công nghệ chế tạo máy	2	3	0.5	ME3072	TCK
ME3180	Đồ án công nghệ chế tạo máy	2	3.5	0.5	NULL	TCK
ME3190	Sức bền vật liệu	2	4	0.5	NULL	TCK
ME3201	Cơ sở Máy công cụ	2	3.5	0.7	ME2040	TCK
ME3202	Kỹ thuật điều khiển tự động	2	5	0.6	NULL	TCK
ME3203	Công nghệ gia công áp lực	2	4.5	0.6	ME2011	TCK
ME3205	Công nghệ chế tạo máy	3	5.5	0.5	NULL	TCK
ME3209	Robotics	3	5	0.6	NULL	TCK
ME3210	Nguyên lý máy	2	4	0.5	NULL	TCK
ME3211	Nguyên lý máy	2	3	0.6	NULL	TCK
ME3212	Chi tiết máy	2	3.5	0.6	NULL	TCK
ME3213	Kỹ thuật lập trình trong CĐT	3	5	0.6	NULL	TCK
ME3215	Cơ sở máy CNC	3	4.5	0.6	NULL	TCK
ME3215Q	Cơ sở máy CNC	3	5	0.7	NULL	TCK
ME3230	Dung sai và kỹ thuật đo	2	3	0.6	NULL	TCK
ME3232	Đồ án chi tiết máy	2	4	0.6	NULL	TCK
ME3260	Thiết kế dụng cụ cắt	3	5	0.5	NULL	TCK
ME3266	Thiết bị gia công áp lực	3	4.5	0.6	NULL	TCK
ME3267	Các quá trình hàn	2	3	0.7	NULL	TCK
ME3300	Kỹ thuật lập trình trong cơ điện tử	3	5	0.7	NULL	TCK
ME4006	Thiết kế hệ thống điều khiển	4	5	0.7	NULL	TCK
ME4013	Chi tiết cơ cấu chính xác	2	4	0.5	NULL	TCK
ME4025	Lý thuyết dập tạo hình	2	3.5	0.5	NULL	TCK
ME4031E	Cơ sở dao động trên ô tô	2	5	0.6	NULL	TCK
ME4055	Công nghệ tạo hình tấm	2	4	0.7	NULL	TCK
ME4063	Kỹ thuật vi cơ	2	4.5	0.7	ME2026	TCK
ME4064	Bảo đảm chất lượng hàn	2	4	0.5	NULL	TCK
ME4065	Công nghệ tạo hình khối	2	5	0.7	NULL	TCK
ME4075	Ma sát trong GCAL	2	3	0.7	NULL	TCK
ME4082	Công nghệ CNC	2	4	0.7	NULL	TCK
ME4083	Công nghệ máy chính xác	2	3.5	0.6	NULL	TCK
ME4085	Đồ án thiết bị dập tạo hình	1	2	0.6	NULL	TCK
ME4112	Tự động hóa sản xuất	2	4.5	0.7	NULL	TCK
ME4117	Đồ án Máy chính xác	2	4	0.6	NULL	TCK
ME4128	Tính toán & thiết kế kết cấu hàn	3	5	0.5	ME2000	TCK
ME4129	Thiết bị hàn	2	4	0.7	ME2203	TCK
ME4138	Công nghệ hàn vật liệu kim loại	3	4.5	0.6	NULL	TCK
ME4146	Đồ án khuôn chất dẻo	2	3	0.6	ME4117	TCK
ME4148	Máy CNC và Rôbốt công nghiệp	3	5	0.7	ME4082	TCK
ME4149	Đảm bảo chất lượng sản phẩm	2	3.5	0.5	NULL	TCK
ME4159	Đồ gá	2	3	0.6	NULL	TCK
ME4168	Thiết kế máy công cụ	3	5	0.7	NULL	TCK
ME4175	Phương pháp số trong tính toán cấu trúc	3	5	0.6	NULL	TCK
ME4176	Chuyển động và tự động hóa máy	4	7	0.6	NULL	TCK
ME4178	Hệ thống đo lường Quang điện tử	2	4	0.7	NULL	TCK
ME4179	Xử lý tín hiệu đo lường cơ khí	2	4	0.6	NULL	TCK
ME4181	Phương pháp phần tử hữu hạn	2	5	0.7	NULL	TCK
ME4182	TĐH thủy khí trong máy	2	4	0.5	NULL	TCK
ME4186	Đồ án thiết kế II	3	5.5	0.6	NULL	TCK
ME4187	Công nghệ CNC	3	4.5	0.6	NULL	TCK
ME4188	Công nghệ tạo hình tiên tiến	3	4	0.7	ME4146	TCK
ME4193	Phương pháp thực nghiệm trong cơ học	2	5	0.6	NULL	TCK
ME4196	Công nghệ vật liệu composite và mô hình hóa	3	5	0.5	NULL	TCK
ME4216	Robot công nghiệp	2	4.5	0.5	NULL	TCK
ME4217	Mô hình hóa quá trình hàn	2	4	0.5	NULL	TCK
ME4218	Thiết kế và chế tạo bình bồn áp lực	2	3	0.6	ME4159	TCK
ME4219	Tự động hóa quá trình hàn	3	6	0.7	NULL	TCK
ME4225	Công nghệ hàn điện tiếp xúc	2	4.5	0.7	NULL	TCK
ME4226	Đạo đức người kỹ sư và bảo vệ môi trường	3	6	0.7	NULL	TCK
ME4232	Đồ án thiết kế dụng cụ cắt	2	3	0.6	NULL	TCK
ME4263	Thiết kế chế tạo bằng máy tính	3	4.5	0.6	NULL	TCK
ME4274	Robot hàn	2	3	0.6	ME4216	TCK
ME4285	Đồ án gia công áp lực	2	4	0.5	ME4013	TCK
ME4294	Ứng suất & biến dạng hàn	2	3.5	0.6	NULL	TCK
ME4323E	Gia công vật liệu	3	4	0.5	NULL	TCK
ME4358	Đồ án tốt nghiệp cử nhân	6	8	0.7	NULL	TCK
ME4366	Đồ án tốt nghiệp Kỹ sư	9	10	0.5	ME4294	TCK
ME4374	Vật liệu hàn	2	4.5	0.5	NULL	TCK
ME4382	Kỹ thuật lập trình robot CN	2	4	0.7	NULL	TCK
ME4433	Dụng cụ gia công CNC	2	4.5	0.5	ME3215Q	TCK
ME4441	Đồ án tốt nghiệp cử nhân	6	9	0.7	NULL	TCK
ME4501	PLC và mạng công nghiệp	2	3	0.6	NULL	TCK
ME4503	ĐA TKHT Cơ khí-SXTĐ	3	4	0.7	ME3190	TCK
ME4504	ĐA TKHT Cơ khí-TBTĐ	3	5.5	0.7	NULL	TCK
ME4505	ĐA TKHTCK-Robot	3	5	0.6	NULL	TCK
ME4506	ĐA TKHTCK-CĐTTM	3	5	0.7	NULL	TCK
ME4507	Robot công nghiệp	2	3.5	0.7	NULL	TCK
ME4508	Giao diện người máy	2	5	0.7	NULL	TCK
ME4509	Xử lý ảnh	2	5	0.7	NULL	TCK
ME4510	Dao động tàu thuỷ	2	4.5	0.7	NULL	TCK
ME4511	Cảm biến & xử lý tín hiệu	2	4.5	0.6	NULL	TCK
ME4512	Robot tự hành	2	4	0.6	NULL	TCK
ME4531	Kỹ thuật cơ học	2	5	0.6	NULL	TCK
ME4601	Thực tập xưởng Hệ thống SXTĐ	2	5	0.5	NULL	TCK
ME4602	Thực tập xưởng TBTĐ	2	3	0.6	NULL	TCK
ME4603	Thực tập xưởng Robot	2	3.5	0.7	NULL	TCK
ME4604	Thực tập xưởng HTCĐT TM	2	3.5	0.7	NULL	TCK
ME4913	Đồ án tốt nghiệp cử nhân	6	9	0.6	NULL	TCK
ME4955	Đồ án tốt nghiệp cử nhân	6	8.5	0.5	NULL	TCK
ME4972	Công nghệ bôi trơn	2	4	0.6	NULL	TCK
ME4992	Đồ án tốt nghiệp cử nhân	6	8.5	0.5	NULL	TCK
ME4993	Đồ án tốt nghiệp cử nhân	6	9	0.5	NULL	TCK
ME4994	Đồ án nghiên cứu Cử nhân (Kỹ thuật Cơ khí)	8	9.5	0.6	NULL	TCK
ME4995	Đồ án nghiên cứu Cử nhân (Kỹ thuật Cơ điện tử)	8	9.5	0.6	NULL	TCK
ME4995E	Đồ án nghiên cứu Cử nhân (CTTT Cơ điện tử)	8	9	0.7	NULL	TCK
ME4996	Đồ án nghiên cứu Cử nhân (CTTN Cơ điện tử)	8	9	0.7	ME2030	TCK
ME5011	Thực tập tốt nghiệp	3	5	0.5	NULL	TCK
ME5015	Thực tập tốt nghiệp	3	6	0.7	NULL	TCK
ME5016	Thực tập tốt nghiệp	4	5.5	0.6	NULL	TCK
ME5092	Trang bị điện cho máy	2	4	0.6	NULL	TCK
ME5093	Kỹ thuật Laser	2	4.5	0.6	NULL	TCK
ME5110	Đồ án tốt nghiệp	10	12	0.6	NULL	TCK
ME5111	Đồ án tốt nghiệp kỹ sư	9	11.5	0.7	NULL	TCK
ME5115	Đồ án tốt nghiệp kỹ sư Cơ điện tử	9	11	0.6	NULL	TCK
ME5116	Đồ án tốt nghiệp	10	12	0.6	ME3209	TCK
ME5132	Tổ chức sản xuất cơ khí	2	3	0.6	NULL	TCK
ME5181	Đồ án công nghệ chế tạo máy	3	6	0.6	NULL	TCK
ME5213	Các phương pháp gia công phi truyền thống	2	3	0.7	NULL	TCK
ME5242	Công nghệ tạo hình dụng cụ	2	4	0.6	NULL	TCK
ME5243	Kỹ thuật laser	2	4	0.5	ME4995E	TCK
ME5260	Đồ án thiết kế hệ thống đo lường cơ khí	3	6	0.5	NULL	TCK
ME5270	Kỹ thuật an toàn và môi trường	2	5	0.5	NULL	TCK
ME5271	Hệ thống dụng cụ cắt trong công nghiệp 4.0	2	4	0.7	NULL	TCK
ME5272	Bảo trì thiết bị công nghiệp	2	3	0.5	NULL	TCK
ME5273	Kỹ thuật đo lường 3D	2	4	0.5	NULL	TCK
ME5278	Công nghệ sản xuất tiên tiến	2	3.5	0.5	NULL	TCK
ME5311	TĐH quá trình dập tạo hình	2	4	0.5	NULL	TCK
ME5312	Máy dập CNC, PLC	2	4	0.6	NULL	TCK
ME5313	Thiết kế và chế tạo khuôn	3	6	0.6	NULL	TCK
ME5314	Kỹ thuật CAD/CAM/CAE	2	3	0.7	NULL	TCK
ME5316	ĐA Thiết kế công nghệ và chế tạo khuôn dập tạo hình	3	4.5	0.7	NULL	TCK
ME5318	Quy hoạch và xử lý số liệu thực nghiệm	2	5	0.7	NULL	TCK
ME5352	Nghiên cứu ứng dụng bộ điều khiển CNC	2	4.5	0.7	ME4995E	TCK
ME5368	Thiết bị và dụng cụ đo cơ khí	2	4	0.5	NULL	TCK
ME5381	Công nghệ uốn lốc profil	3	4.5	0.7	NULL	TCK
ME5383	Công nghệ dập Micro	2	5	0.7	NULL	TCK
ME5413	Mô hình hóa VL composite	3	5.5	0.5	NULL	TCK
ME5497	Công nghệ cán kéo	2	3	0.5	NULL	TCK
ME5503	Công nghệ chế tạo máy II	3	5	0.6	NULL	TCK
ME5510	Tự động hóa thủy khí	3	5	0.6	ME4148	TCK
ME5511	Thiết kế hệ thống CĐT	3	6	0.5	NULL	TCK
ME5512	ĐA Thiết kế hệ thống CĐT	3	5	0.7	NULL	TCK
ME5552	Kỹ thuật ma sát	2	5	0.6	NULL	TCK
ME5562	Đồ án thiết kế máy	2	4.5	0.6	NULL	TCK
ME5565	Đồ án thiết kế máy	3	4	0.6	NULL	TCK
ME5601	Quản lý sản xuất có trợ giúp máy tính	2	3.5	0.7	NULL	TCK
ME5602	Hệ thống CĐT trong máy công cụ	2	4	0.6	NULL	TCK
ME5606	FPGAs	2	5	0.7	NULL	TCK
ME5607	Hệ thống CĐT trong thiết bị	2	4	0.7	NULL	TCK
ME5608	FMS&CIM	2	3	0.7	NULL	TCK
ME5609	Micro Robot	2	3	0.5	NULL	TCK
ME5610	Thiết kế Robot 	2	5	0.6	ME5311	TCK
ME5612	Cảm biến Nano đo các đại lượng khác điện	2	3.5	0.7	NULL	TCK
ME5614	Độ tin cậy và tuổi thọ của thiết bị	2	3	0.7	NULL	TCK
ME5615	Hệ thống CĐT thông minh	2	4	0.7	NULL	TCK
ME5616	Mô hình hóa các hệ cơ điện tử	2	4	0.6	NULL	TCK
ME5617	Nhận dạng và Điều khiển các hệ động lực	2	4.5	0.7	ME3104	TCK
ME5620	Robot dạng người	2	4.5	0.6	NULL	TCK
ME5621	Điều khiển Robot tự hành	2	4	0.7	NULL	TCK
